lon,lat,degree,mesh_code_2d
134.3125,33.4583,7°30′,503412
134.1875,33.4583,7°30′,503411
134.0625,33.4583,7°30′,503410
134.1875,33.375,7°30′,503401
134.0625,33.375,7°30′,503400
133.9375,33.9583,7°50′,503377
133.8125,33.9583,7°40′,503376
133.6875,33.9583,7°40′,503375
133.5625,33.9583,7°40′,503374
133.4375,33.9583,7°40′,503373
133.3125,33.9583,7°40′,503372
133.1875,33.9583,7°40′,503371
133.0625,33.9583,7°40′,503370
133.9375,33.875,7°50′,503367
133.8125,33.875,7°40′,503366
133.6875,33.875,7°40′,503365
133.5625,33.875,7°40′,503364
133.4375,33.875,7°40′,503363
133.3125,33.875,7°40′,503362
133.1875,33.875,7°40′,503361
133.0625,33.875,7°40′,503360
133.9375,33.7917,7°40′,503357
133.8125,33.7917,7°40′,503356
133.6875,33.7917,7°40′,503355
133.5625,33.7917,7°40′,503354
133.4375,33.7917,7°40′,503353
133.3125,33.7917,7°40′,503352
133.1875,33.7917,7°40′,503351
133.0625,33.7917,7°40′,503350
133.9375,33.7083,7°40′,503347
133.8125,33.7083,7°40′,503346
133.6875,33.7083,7°40′,503345
133.5625,33.7083,7°40′,503344
133.4375,33.7083,7°40′,503343
133.3125,33.7083,7°40′,503342
133.1875,33.7083,7°40′,503341
133.0625,33.7083,7°40′,503340
133.9375,33.625,7°30′,503337
133.8125,33.625,7°40′,503336
133.6875,33.625,7°50′,503335
133.5625,33.625,7°40′,503334
133.4375,33.625,7°40′,503333
133.3125,33.625,7°40′,503332
133.1875,33.625,7°40′,503331
133.0625,33.625,7°40′,503330
133.9375,33.5417,7°30′,503327
133.8125,33.5417,7°40′,503326
133.6875,33.5417,7°50′,503325
133.5625,33.5417,7°40′,503324
133.4375,33.5417,7°30′,503323
133.3125,33.5417,7°30′,503322
133.1875,33.5417,7°30′,503321
133.0625,33.5417,7°40′,503320
133.9375,33.4583,7°30′,503317
133.5625,33.4583,7°40′,503314
133.4375,33.4583,7°30′,503313
133.3125,33.4583,7°30′,503312
133.1875,33.4583,7°30′,503311
133.0625,33.4583,7°40′,503310
133.4375,33.375,7°30′,503303
133.3125,33.375,7°30′,503302
133.1875,33.375,7°30′,503301
133.0625,33.375,7°40′,503300
132.9375,33.9583,7°40′,503277
132.8125,33.9583,7°40′,503276
132.6875,33.9583,7°40′,503275
132.5625,33.9583,7°40′,503274
132.4375,33.9583,7°40′,503273
132.3125,33.9583,7°40′,503272
132.1875,33.9583,7°40′,503271
132.0625,33.9583,7°50′,503270
132.9375,33.875,7°40′,503267
132.8125,33.875,7°30′,503266
132.6875,33.875,7°30′,503265
132.5625,33.875,7°30′,503264
132.4375,33.875,7°40′,503263
132.3125,33.875,7°40′,503262
132.1875,33.875,7°40′,503261
132.0625,33.875,7°40′,503260
132.9375,33.7917,7°40′,503257
132.8125,33.7917,7°30′,503256
132.6875,33.7917,7°30′,503255
132.4375,33.7917,7°40′,503253
132.3125,33.7917,7°40′,503252
132.1875,33.7917,7°40′,503251
132.0625,33.7917,7°40′,503250
132.9375,33.7083,7°40′,503247
132.8125,33.7083,7°30′,503246
132.6875,33.7083,7°30′,503245
132.5625,33.7083,7°30′,503244
132.4375,33.7083,7°40′,503243
132.1875,33.7083,7°40′,503241
132.0625,33.7083,7°40′,503240
132.9375,33.625,7°40′,503237
132.8125,33.625,7°30′,503236
132.6875,33.625,7°30′,503235
132.5625,33.625,7°30′,503234
132.4375,33.625,7°40′,503233
132.9375,33.5417,7°40′,503227
132.8125,33.5417,7°30′,503226
132.6875,33.5417,7°30′,503225
132.5625,33.5417,7°30′,503224
132.4375,33.5417,7°30′,503223
132.3125,33.5417,7°40′,503222
132.9375,33.4583,7°40′,503217
132.8125,33.4583,7°30′,503216
132.6875,33.4583,7°30′,503215
132.5625,33.4583,7°30′,503214
132.4375,33.4583,7°30′,503213
132.3125,33.4583,7°30′,503212
132.1875,33.4583,7°30′,503211
132.0625,33.4583,7°40′,503210
132.9375,33.375,7°40′,503207
132.8125,33.375,7°30′,503206
132.6875,33.375,7°30′,503205
132.5625,33.375,7°30′,503204
132.4375,33.375,7°30′,503203
132.3125,33.375,7°30′,503202
132.1875,33.375,7°30′,503201
132.0625,33.375,7°30′,503200
131.9375,33.9583,7°50′,503177
131.8125,33.9583,7°50′,503176
131.6875,33.9583,7°50′,503175
131.5625,33.9583,7°50′,503174
131.4375,33.9583,7°50′,503173
131.3125,33.9583,7°50′,503172
131.1875,33.9583,7°50′,503171
131.0625,33.9583,7°50′,503170
131.9375,33.875,7°50′,503167
131.0625,33.875,7°50′,503160
131.9375,33.7917,7°40′,503157
131.0625,33.7917,7°50′,503150
131.6875,33.7083,7°40′,503145
131.5625,33.7083,7°40′,503144
131.4375,33.7083,7°40′,503143
131.0625,33.7083,7°40′,503140
131.6875,33.625,7°40′,503135
131.5625,33.625,7°40′,503134
131.4375,33.625,7°40′,503133
131.3125,33.625,7°40′,503132
131.1875,33.625,7°40′,503131
131.0625,33.625,7°40′,503130
131.6875,33.5417,7°40′,503125
131.5625,33.5417,7°40′,503124
131.4375,33.5417,7°40′,503123
131.3125,33.5417,7°40′,503122
131.1875,33.5417,7°40′,503121
131.0625,33.5417,7°40′,503120
131.6875,33.4583,7°40′,503115
131.5625,33.4583,7°50′,503114
131.4375,33.4583,7°40′,503113
131.3125,33.4583,7°40′,503112
131.1875,33.4583,7°50′,503111
131.0625,33.4583,7°50′,503110
131.6875,33.375,7°40′,503105
131.5625,33.375,7°50′,503104
131.4375,33.375,7°40′,503103
131.3125,33.375,7°40′,503102
131.1875,33.375,7°50′,503101
131.0625,33.375,7°50′,503100
130.9375,33.9583,8° 0′,503077
130.8125,33.9583,8° 0′,503076
130.6875,33.9583,8° 0′,503075
130.4375,33.9583,8° 0′,503073
130.9375,33.875,8° 0′,503067
130.8125,33.875,8°10′,503066
130.6875,33.875,8°10′,503065
130.5625,33.875,8° 0′,503064
130.4375,33.875,8° 0′,503063
130.0625,33.875,7°50′,503060
130.9375,33.7917,8° 0′,503057
130.8125,33.7917,8° 0′,503056
130.6875,33.7917,8°10′,503055
130.5625,33.7917,8°10′,503054
130.4375,33.7917,8° 0′,503053
130.3125,33.7917,7°50′,503052
130.9375,33.7083,7°50′,503047
130.8125,33.7083,7°50′,503046
130.6875,33.7083,8° 0′,503045
130.5625,33.7083,8° 0′,503044
130.4375,33.7083,8° 0′,503043
130.3125,33.7083,7°50′,503042
130.1875,33.7083,7°40′,503041
130.9375,33.625,7°40′,503037
130.8125,33.625,7°40′,503036
130.6875,33.625,7°50′,503035
130.5625,33.625,7°50′,503034
130.4375,33.625,7°50′,503033
130.3125,33.625,7°40′,503032
130.1875,33.625,7°40′,503031
130.0625,33.625,7°40′,503030
130.9375,33.5417,7°40′,503027
130.8125,33.5417,7°40′,503026
130.6875,33.5417,7°40′,503025
130.5625,33.5417,7°40′,503024
130.4375,33.5417,7°40′,503023
130.3125,33.5417,7°40′,503022
130.1875,33.5417,7°30′,503021
130.0625,33.5417,7°40′,503020
130.9375,33.4583,7°50′,503017
130.8125,33.4583,7°50′,503016
130.6875,33.4583,7°40′,503015
130.5625,33.4583,7°30′,503014
130.4375,33.4583,7°40′,503013
130.3125,33.4583,7°40′,503012
130.1875,33.4583,7°40′,503011
130.0625,33.4583,7°40′,503010
130.9375,33.375,7°50′,503007
130.8125,33.375,7°50′,503006
130.6875,33.375,7°40′,503005
130.5625,33.375,7°30′,503004
130.4375,33.375,7°40′,503003
130.3125,33.375,7°40′,503002
130.1875,33.375,7°40′,503001
130.0625,33.375,7°30′,503000
129.8125,33.875,7°50′,502966
129.6875,33.875,7°50′,502965
129.8125,33.7917,7°50′,502956
129.6875,33.7917,7°50′,502955
129.9375,33.7083,7°50′,502947
129.8125,33.7083,7°50′,502946
129.6875,33.7083,7°40′,502945
129.5625,33.7083,7°40′,502944
129.9375,33.625,7°50′,502937
129.8125,33.625,7°50′,502936
129.5625,33.625,7°40′,502934
129.9375,33.5417,7°40′,502927
129.8125,33.5417,7°40′,502926
129.6875,33.5417,7°30′,502925
129.5625,33.5417,7°30′,502924
129.9375,33.4583,7°40′,502917
129.8125,33.4583,7°30′,502916
129.6875,33.4583,7°20′,502915
129.5625,33.4583,7°20′,502914
129.4375,33.4583,7°20′,502913
129.9375,33.375,7°30′,502907
129.8125,33.375,7°20′,502906
129.6875,33.375,7°10′,502905
129.5625,33.375,7°10′,502904
129.4375,33.375,7°20′,502903
139.8125,33.125,8°10′,493956
139.6875,33.125,8° 0′,493955
139.8125,33.0417,8°10′,493946
134.1875,33.2917,7°30′,493471
134.0625,33.2917,7°30′,493470
134.1875,33.2083,7°30′,493461
133.3125,33.2917,7°30′,493372
133.1875,33.2917,7°30′,493371
133.0625,33.2917,7°40′,493370
133.3125,33.2083,7°30′,493362
133.1875,33.2083,7°30′,493361
133.0625,33.2083,7°30′,493360
133.1875,33.125,7°30′,493351
133.0625,33.125,7°30′,493350
133.0625,33.0417,7°30′,493340
133.0625,32.9583,7°20′,493330
133.0625,32.875,7°20′,493320
133.0625,32.7917,7°20′,493310
133.0625,32.7083,7°20′,493300
132.9375,33.2917,7°30′,493277
132.8125,33.2917,7°30′,493276
132.6875,33.2917,7°30′,493275
132.5625,33.2917,7°30′,493274
132.4375,33.2917,7°30′,493273
132.3125,33.2917,7°30′,493272
132.9375,33.2083,7°30′,493267
132.8125,33.2083,7°30′,493266
132.6875,33.2083,7°30′,493265
132.5625,33.2083,7°30′,493264
132.4375,33.2083,7°30′,493263
132.3125,33.2083,7°30′,493262
132.9375,33.125,7°30′,493257
132.8125,33.125,7°30′,493256
132.6875,33.125,7°30′,493255
132.5625,33.125,7°30′,493254
132.4375,33.125,7°30′,493253
132.3125,33.125,7°30′,493252
132.0625,33.125,7°20′,493250
132.9375,33.0417,7°30′,493247
132.8125,33.0417,7°30′,493246
132.6875,33.0417,7°30′,493245
132.5625,33.0417,7°30′,493244
132.4375,33.0417,7°30′,493243
132.1875,33.0417,7°20′,493241
132.0625,33.0417,7°20′,493240
132.9375,32.9583,7°30′,493237
132.8125,32.9583,7°30′,493236
132.6875,32.9583,7°30′,493235
132.5625,32.9583,7°20′,493234
132.4375,32.9583,7°20′,493233
132.0625,32.9583,7°20′,493230
132.9375,32.875,7°20′,493227
132.8125,32.875,7°20′,493226
132.6875,32.875,7°30′,493225
132.5625,32.875,7°20′,493224
132.4375,32.875,7°20′,493223
132.0625,32.875,7°20′,493220
132.9375,32.7917,7°20′,493217
132.8125,32.7917,7°20′,493216
132.6875,32.7917,7°20′,493215
132.5625,32.7917,7°20′,493214
132.4375,32.7917,7°20′,493213
132.0625,32.7917,7°20′,493210
132.9375,32.7083,7°20′,493207
132.8125,32.7083,7°20′,493206
132.5625,32.7083,7°20′,493204
132.4375,32.7083,7°20′,493203
131.9375,33.2917,7°30′,493177
131.8125,33.2917,7°40′,493176
131.6875,33.2917,7°40′,493175
131.5625,33.2917,7°40′,493174
131.4375,33.2917,7°40′,493173
131.3125,33.2917,7°40′,493172
131.1875,33.2917,7°50′,493171
131.0625,33.2917,7°50′,493170
131.9375,33.2083,7°30′,493167
131.8125,33.2083,7°30′,493166
131.6875,33.2083,7°30′,493165
131.5625,33.2083,7°30′,493164
131.4375,33.2083,7°30′,493163
131.3125,33.2083,7°30′,493162
131.1875,33.2083,7°40′,493161
131.0625,33.2083,7°30′,493160
131.9375,33.125,7°20′,493157
131.8125,33.125,7°30′,493156
131.6875,33.125,7°30′,493155
131.5625,33.125,7°30′,493154
131.4375,33.125,7°20′,493153
131.3125,33.125,7°20′,493152
131.1875,33.125,7°30′,493151
131.0625,33.125,7°20′,493150
131.9375,33.0417,7°20′,493147
131.8125,33.0417,7°20′,493146
131.6875,33.0417,7°30′,493145
131.5625,33.0417,7°20′,493144
131.4375,33.0417,7°10′,493143
131.3125,33.0417,7°10′,493142
131.1875,33.0417,7°20′,493141
131.0625,33.0417,7°20′,493140
131.9375,32.9583,7°10′,493137
131.8125,32.9583,7°20′,493136
131.6875,32.9583,7°30′,493135
131.5625,32.9583,7°20′,493134
131.4375,32.9583,7°10′,493133
131.3125,32.9583,7°10′,493132
131.1875,32.9583,7°30′,493131
131.0625,32.9583,7°20′,493130
131.9375,32.875,7°20′,493127
131.8125,32.875,7°30′,493126
131.6875,32.875,7°40′,493125
131.5625,32.875,7°30′,493124
131.4375,32.875,7°20′,493123
131.3125,32.875,7°30′,493122
131.1875,32.875,7°40′,493121
131.0625,32.875,7°30′,493120
131.9375,32.7917,7°20′,493117
131.8125,32.7917,7°30′,493116
131.6875,32.7917,7°40′,493115
131.5625,32.7917,7°30′,493114
131.4375,32.7917,7°30′,493113
131.3125,32.7917,7°40′,493112
131.1875,32.7917,7°50′,493111
131.0625,32.7917,7°40′,493110
131.9375,32.7083,7°20′,493107
131.8125,32.7083,7°30′,493106
131.6875,32.7083,7°30′,493105
131.5625,32.7083,7°30′,493104
131.4375,32.7083,7°30′,493103
131.3125,32.7083,7°40′,493102
131.1875,32.7083,7°40′,493101
131.0625,32.7083,7°20′,493100
130.9375,33.2917,7°40′,493077
130.8125,33.2917,7°40′,493076
130.6875,33.2917,7°30′,493075
130.5625,33.2917,7°30′,493074
130.4375,33.2917,7°30′,493073
130.3125,33.2917,7°40′,493072
130.1875,33.2917,7°30′,493071
130.0625,33.2917,7°30′,493070
130.9375,33.2083,7°30′,493067
130.8125,33.2083,7°30′,493066
130.6875,33.2083,7°30′,493065
130.5625,33.2083,7°30′,493064
130.4375,33.2083,7°30′,493063
130.3125,33.2083,7°30′,493062
130.1875,33.2083,7°30′,493061
130.0625,33.2083,7°30′,493060
130.9375,33.125,7°20′,493057
130.8125,33.125,7°20′,493056
130.6875,33.125,7°30′,493055
130.5625,33.125,7°30′,493054
130.4375,33.125,7°30′,493053
130.3125,33.125,7°30′,493052
130.1875,33.125,7°20′,493051
130.0625,33.125,7°30′,493050
130.9375,33.0417,7°20′,493047
130.8125,33.0417,7°20′,493046
130.6875,33.0417,7°30′,493045
130.5625,33.0417,7°30′,493044
130.4375,33.0417,7°30′,493043
130.3125,33.0417,7°20′,493042
130.1875,33.0417,7°10′,493041
130.0625,33.0417,7°20′,493040
130.9375,32.9583,7°20′,493037
130.8125,32.9583,7°20′,493036
130.6875,32.9583,7°20′,493035
130.5625,32.9583,7°30′,493034
130.4375,32.9583,7°30′,493033
130.1875,32.9583,7° 0′,493031
130.0625,32.9583,7°10′,493030
130.9375,32.875,7°20′,493027
130.8125,32.875,7°10′,493026
130.6875,32.875,7°20′,493025
130.5625,32.875,7°30′,493024
130.4375,32.875,7°40′,493023
130.3125,32.875,7°30′,493022
130.1875,32.875,7°10′,493021
130.0625,32.875,7° 0′,493020
130.9375,32.7917,7°10′,493017
130.8125,32.7917,7°10′,493016
130.6875,32.7917,7°20′,493015
130.5625,32.7917,7°30′,493014
130.4375,32.7917,7°50′,493013
130.3125,32.7917,7°40′,493012
130.1875,32.7917,7°20′,493011
130.0625,32.7917,7°10′,493010
130.9375,32.7083,7° 0′,493007
130.8125,32.7083,7°10′,493006
130.6875,32.7083,7°30′,493005
130.5625,32.7083,7°50′,493004
130.4375,32.7083,7°50′,493003
130.3125,32.7083,7°40′,493002
130.1875,32.7083,7°20′,493001
129.9375,33.2917,7°20′,492977
129.8125,33.2917,7°10′,492976
129.6875,33.2917,7°10′,492975
129.5625,33.2917,7°10′,492974
129.4375,33.2917,7°20′,492973
129.3125,33.2917,7°30′,492972
129.1875,33.2917,7°30′,492971
129.0625,33.2917,7°40′,492970
129.9375,33.2083,7°20′,492967
129.8125,33.2083,7°20′,492966
129.6875,33.2083,7°10′,492965
129.5625,33.2083,7°10′,492964
129.4375,33.2083,7°20′,492963
129.3125,33.2083,7°30′,492962
129.1875,33.2083,7°30′,492961
129.0625,33.2083,7°40′,492960
129.9375,33.125,7°30′,492957
129.8125,33.125,7°30′,492956
129.6875,33.125,7°20′,492955
129.5625,33.125,7°20′,492954
129.4375,33.125,7°20′,492953
129.1875,33.125,7°30′,492951
129.0625,33.125,7°40′,492950
129.9375,33.0417,7°30′,492947
129.8125,33.0417,7°40′,492946
129.6875,33.0417,7°30′,492945
129.5625,33.0417,7°30′,492944
129.4375,33.0417,7°20′,492943
129.3125,33.0417,7°30′,492942
129.1875,33.0417,7°30′,492941
129.0625,33.0417,7°40′,492940
129.9375,32.9583,7°20′,492937
129.8125,32.9583,7°30′,492936
129.6875,32.9583,7°30′,492935
129.5625,32.9583,7°30′,492934
129.3125,32.9583,7°20′,492932
129.1875,32.9583,7°30′,492931
129.0625,32.9583,7°30′,492930
129.9375,32.875,7°20′,492927
129.8125,32.875,7°30′,492926
129.6875,32.875,7°30′,492925
129.5625,32.875,7°20′,492924
129.0625,32.875,7°20′,492920
129.9375,32.7917,7°10′,492917
129.8125,32.7917,7°20′,492916
129.6875,32.7917,7°20′,492915
129.0625,32.7917,7°10′,492910
129.9375,32.7083,7°10′,492907
129.8125,32.7083,7°10′,492906
129.0625,32.7083,7° 0′,492900
128.9375,33.2083,7°40′,492867
128.8125,33.2083,7°50′,492866
128.9375,33.125,7°40′,492857
128.9375,32.9583,7°40′,492837
128.9375,32.875,7°30′,492827
128.8125,32.875,8° 0′,492826
128.9375,32.7917,7°20′,492817
128.8125,32.7917,7°50′,492816
128.6875,32.7917,8°40′,492815
128.9375,32.7083,7° 0′,492807
128.8125,32.7083,7°30′,492806
128.6875,32.7083,8°20′,492805
128.5625,32.7083,8°30′,492804
139.8125,32.4583,7° 0′,483956
131.8125,32.625,7°20′,483176
131.6875,32.625,7°30′,483175
131.5625,32.625,7°30′,483174
131.4375,32.625,7°30′,483173
131.3125,32.625,7°30′,483172
131.1875,32.625,7°30′,483171
131.0625,32.625,7°10′,483170
131.6875,32.5417,7°20′,483165
131.5625,32.5417,7°20′,483164
131.4375,32.5417,7°30′,483163
131.3125,32.5417,7°30′,483162
131.1875,32.5417,7°30′,483161
131.0625,32.5417,7°20′,483160
131.6875,32.4583,7°20′,483155
131.5625,32.4583,7°20′,483154
131.4375,32.4583,7°20′,483153
131.3125,32.4583,7°30′,483152
131.1875,32.4583,7°30′,483151
131.0625,32.4583,7°20′,483150
131.6875,32.375,7°10′,483145
131.5625,32.375,7°20′,483144
131.4375,32.375,7°20′,483143
131.3125,32.375,7°20′,483142
131.1875,32.375,7°20′,483141
131.0625,32.375,7°20′,483140
131.6875,32.2917,7°10′,483135
131.5625,32.2917,7°10′,483134
131.4375,32.2917,7°10′,483133
131.3125,32.2917,7°20′,483132
131.1875,32.2917,7°20′,483131
131.0625,32.2917,7°10′,483130
131.5625,32.2083,7°10′,483124
131.4375,32.2083,7°10′,483123
131.3125,32.2083,7°10′,483122
131.1875,32.2083,7°10′,483121
131.0625,32.2083,7°10′,483120
131.5625,32.125,7°10′,483114
131.4375,32.125,7°10′,483113
131.3125,32.125,7°10′,483112
131.1875,32.125,7°10′,483111
131.0625,32.125,7°10′,483110
131.5625,32.0417,7° 0′,483104
131.4375,32.0417,7° 0′,483103
131.3125,32.0417,7°10′,483102
131.1875,32.0417,7°10′,483101
131.0625,32.0417,7°10′,483100
130.9375,32.625,7° 0′,483077
130.8125,32.625,7°20′,483076
130.6875,32.625,7°50′,483075
130.5625,32.625,8° 0′,483074
130.4375,32.625,7°40′,483073
130.3125,32.625,7°30′,483072
130.1875,32.625,7°20′,483071
130.0625,32.625,7°20′,483070
130.9375,32.5417,7°10′,483067
130.8125,32.5417,7°40′,483066
130.6875,32.5417,8° 0′,483065
130.5625,32.5417,8° 0′,483064
130.4375,32.5417,7°40′,483063
130.3125,32.5417,7°20′,483062
130.1875,32.5417,7°20′,483061
130.0625,32.5417,7°20′,483060
130.9375,32.4583,7°20′,483057
130.8125,32.4583,7°40′,483056
130.6875,32.4583,7°50′,483055
130.5625,32.4583,7°40′,483054
130.4375,32.4583,7°30′,483053
130.3125,32.4583,7°20′,483052
130.1875,32.4583,7°10′,483051
130.0625,32.4583,7°10′,483050
130.9375,32.375,7°20′,483047
130.8125,32.375,7°30′,483046
130.6875,32.375,7°30′,483045
130.5625,32.375,7°30′,483044
130.4375,32.375,7°20′,483043
130.3125,32.375,7°10′,483042
130.1875,32.375,7°10′,483041
130.0625,32.375,7°10′,483040
130.9375,32.2917,7°10′,483037
130.8125,32.2917,7°10′,483036
130.6875,32.2917,7°20′,483035
130.5625,32.2917,7°20′,483034
130.4375,32.2917,7°20′,483033
130.3125,32.2917,7°10′,483032
130.1875,32.2917,7°10′,483031
130.0625,32.2917,7°10′,483030
130.9375,32.2083,7°10′,483027
130.8125,32.2083,7° 0′,483026
130.6875,32.2083,7°10′,483025
130.5625,32.2083,7°10′,483024
130.4375,32.2083,7°10′,483023
130.3125,32.2083,7°10′,483022
130.1875,32.2083,7°10′,483021
130.0625,32.2083,7°10′,483020
130.9375,32.125,7°10′,483017
130.8125,32.125,7° 0′,483016
130.6875,32.125,7° 0′,483015
130.5625,32.125,7° 0′,483014
130.4375,32.125,7°10′,483013
130.3125,32.125,7° 0′,483012
130.1875,32.125,7° 0′,483011
130.0625,32.125,7° 0′,483010
130.9375,32.0417,7°10′,483007
130.8125,32.0417,7° 0′,483006
130.6875,32.0417,6°50′,483005
130.5625,32.0417,6°50′,483004
130.4375,32.0417,7° 0′,483003
130.3125,32.0417,7°10′,483002
130.1875,32.0417,7° 0′,483001
129.9375,32.625,7°10′,482977
129.8125,32.625,7° 0′,482976
129.6875,32.625,7° 0′,482975
129.8125,32.5417,7° 0′,482966
129.6875,32.5417,6°50′,482965
129.9375,32.375,7°10′,482947
129.9375,32.2917,7°10′,482937
129.9375,32.2083,7°10′,482927
129.9375,32.125,7° 0′,482917
128.9375,32.625,6°50′,482877
128.8125,32.625,7°10′,482876
128.6875,32.625,7°50′,482875
128.5625,32.625,8°10′,482874
128.9375,32.5417,6°50′,482867
128.8125,32.5417,7°10′,482866
128.6875,32.5417,7°30′,482865
128.0625,32.2083,7°20′,482820
128.4375,32.0417,7°10′,482803
128.3125,32.0417,7°10′,482802
140.0625,31.4583,6°10′,474010
139.9375,31.875,6°20′,473967
131.4375,31.9583,7° 0′,473173
131.3125,31.9583,7° 0′,473172
131.1875,31.9583,7° 0′,473171
131.0625,31.9583,7°10′,473170
131.4375,31.875,7° 0′,473163
131.3125,31.875,7° 0′,473162
131.1875,31.875,6°50′,473161
131.0625,31.875,7° 0′,473160
131.4375,31.7917,7°10′,473153
131.3125,31.7917,7°10′,473152
131.1875,31.7917,7° 0′,473151
131.0625,31.7917,7° 0′,473150
131.4375,31.7083,7°10′,473143
131.3125,31.7083,7°10′,473142
131.1875,31.7083,7° 0′,473141
131.0625,31.7083,7° 0′,473140
131.4375,31.625,7° 0′,473133
131.3125,31.625,7° 0′,473132
131.1875,31.625,7° 0′,473131
131.0625,31.625,7° 0′,473130
131.4375,31.5417,6°50′,473123
131.3125,31.5417,6°50′,473122
131.1875,31.5417,7° 0′,473121
131.0625,31.5417,7° 0′,473120
131.4375,31.4583,6°50′,473113
131.3125,31.4583,6°50′,473112
131.1875,31.4583,6°50′,473111
131.0625,31.4583,7° 0′,473110
131.3125,31.375,6°50′,473102
131.1875,31.375,6°50′,473101
131.0625,31.375,7° 0′,473100
130.9375,31.9583,7°10′,473077
130.8125,31.9583,7° 0′,473076
130.6875,31.9583,6°50′,473075
130.5625,31.9583,6°50′,473074
130.4375,31.9583,7° 0′,473073
130.3125,31.9583,7°10′,473072
130.1875,31.9583,7° 0′,473071
130.9375,31.875,7°20′,473067
130.8125,31.875,7°20′,473066
130.6875,31.875,7° 0′,473065
130.5625,31.875,7° 0′,473064
130.4375,31.875,7° 0′,473063
130.3125,31.875,7° 0′,473062
130.1875,31.875,7° 0′,473061
130.0625,31.875,7° 0′,473060
130.9375,31.7917,7°20′,473057
130.8125,31.7917,7°20′,473056
130.6875,31.7917,7°10′,473055
130.5625,31.7917,7°10′,473054
130.4375,31.7917,6°50′,473053
130.3125,31.7917,6°30′,473052
130.1875,31.7917,6°40′,473051
130.9375,31.7083,7°10′,473047
130.8125,31.7083,7°10′,473046
130.6875,31.7083,7°20′,473045
130.5625,31.7083,7°20′,473044
130.4375,31.7083,6°50′,473043
130.3125,31.7083,6°20′,473042
130.1875,31.7083,6°30′,473041
130.9375,31.625,7° 0′,473037
130.8125,31.625,7° 0′,473036
130.6875,31.625,7°10′,473035
130.5625,31.625,7°20′,473034
130.4375,31.625,7° 0′,473033
130.3125,31.625,6°30′,473032
130.9375,31.5417,7° 0′,473027
130.8125,31.5417,7° 0′,473026
130.6875,31.5417,7° 0′,473025
130.5625,31.5417,7°10′,473024
130.4375,31.5417,7° 0′,473023
130.3125,31.5417,6°50′,473022
130.1875,31.5417,6°40′,473021
130.9375,31.4583,6°50′,473017
130.8125,31.4583,6°50′,473016
130.6875,31.4583,6°50′,473015
130.5625,31.4583,7° 0′,473014
130.4375,31.4583,7° 0′,473013
130.3125,31.4583,7° 0′,473012
130.1875,31.4583,6°50′,473011
130.0625,31.4583,6°50′,473010
130.9375,31.375,7° 0′,473007
130.8125,31.375,6°50′,473006
130.5625,31.375,6°50′,473004
130.4375,31.375,7° 0′,473003
130.3125,31.375,7°10′,473002
130.1875,31.375,7° 0′,473001
130.0625,31.375,7° 0′,473000
129.9375,31.875,7° 0′,472967
129.8125,31.875,7° 0′,472966
129.9375,31.7917,6°50′,472957
129.8125,31.7917,7° 0′,472956
129.8125,31.7083,7° 0′,472946
129.6875,31.7083,7° 0′,472945
129.6875,31.625,7° 0′,472935
129.6875,31.4583,7° 0′,472915
128.3125,31.9583,7°10′,472872
131.1875,31.2917,6°50′,463171
131.0625,31.2917,7° 0′,463170
131.0625,31.2083,7° 0′,463160
131.0625,30.875,6°50′,463120
131.0625,30.7917,6°40′,463110
131.0625,30.7083,6°40′,463100
130.9375,31.2917,7° 0′,463077
130.8125,31.2917,7° 0′,463076
130.6875,31.2917,6°40′,463075
130.5625,31.2917,6°30′,463074
130.4375,31.2917,6°50′,463073
130.3125,31.2917,7°10′,463072
130.1875,31.2917,7° 0′,463071
130.9375,31.2083,7° 0′,463067
130.8125,31.2083,7° 0′,463066
130.6875,31.2083,6°30′,463065
130.5625,31.2083,6°20′,463064
130.4375,31.2083,6°40′,463063
130.3125,31.2083,7° 0′,463062
130.1875,31.2083,7° 0′,463061
130.9375,31.125,7° 0′,463057
130.8125,31.125,7° 0′,463056
130.6875,31.125,6°30′,463055
130.5625,31.125,6°20′,463054
130.8125,31.0417,6°50′,463046
130.6875,31.0417,6°40′,463045
130.6875,30.9583,6°40′,463035
130.8125,30.7917,6°40′,463016
130.4375,30.7917,6°40′,463013
130.3125,30.7917,6°40′,463012
130.0625,30.7917,6°40′,463010
130.9375,30.7083,6°40′,463007
130.8125,30.7083,6°40′,463006
130.3125,30.7083,6°40′,463002
130.0625,30.7083,6°40′,463000
129.6875,31.2917,6°50′,462975
129.4375,31.2083,6°50′,462963
129.4375,31.125,6°50′,462953
129.9375,30.875,6°50′,462927
129.4375,30.875,6°50′,462923
129.9375,30.7917,6°40′,462917
129.4375,30.7917,6°40′,462913
140.3125,30.4583,5°50′,454052
131.0625,30.625,6°40′,453170
131.0625,30.5417,6°40′,453160
130.9375,30.625,6°40′,453077
130.9375,30.5417,6°40′,453067
130.9375,30.4583,6°40′,453057
130.8125,30.4583,6°40′,453056
130.5625,30.4583,6°40′,453054
130.4375,30.4583,6°40′,453053
130.3125,30.4583,6°40′,453052
130.1875,30.4583,6°40′,453051
130.9375,30.375,6°30′,453047
130.8125,30.375,6°40′,453046
130.6875,30.375,6°40′,453045
130.5625,30.375,6°40′,453044
130.4375,30.375,6°40′,453043
130.6875,30.2917,6°40′,453035
130.5625,30.2917,6°40′,453034
130.4375,30.2917,6°40′,453033
